"","Date","Country","TotalLoadValue"
"53573",2019-11-04,"Switzerland",158885.27
"53574",2019-11-05,"Switzerland",161439.75
"53575",2019-11-06,"Switzerland",162459.29
"53576",2019-11-07,"Switzerland",168275.57
"53577",2019-11-08,"Switzerland",170291.6
"53578",2019-11-09,"Switzerland",151931.52
"53579",2019-11-10,"Switzerland",153484.35
"53580",2019-11-11,"Switzerland",174192.35
"53581",2019-11-12,"Switzerland",174452.28
"53582",2019-11-13,"Switzerland",177388.86
"53583",2019-11-14,"Switzerland",180143.69
"53584",2019-11-15,"Switzerland",174831.58
"53585",2019-11-16,"Switzerland",158868.07
"53586",2019-11-17,"Switzerland",161312.93
"53587",2019-11-18,"Switzerland",179180.09
"53588",2019-11-19,"Switzerland",179870.33
"53589",2019-11-20,"Switzerland",175960.86
"53590",2019-11-21,"Switzerland",182913.37
"53591",2019-11-22,"Switzerland",181229.85
"53592",2019-11-23,"Switzerland",159333.89
"53593",2019-11-24,"Switzerland",159683.42
"53594",2019-11-25,"Switzerland",180949.35
"53595",2019-11-26,"Switzerland",183451.57
"53596",2019-11-27,"Switzerland",184638.24
"53597",2019-11-28,"Switzerland",186987.26
"53598",2019-11-29,"Switzerland",186142.31
"53599",2019-11-30,"Switzerland",177687.21
"53600",2019-12-01,"Switzerland",164574.83
"53601",2019-12-02,"Switzerland",185780.95
"53602",2019-12-03,"Switzerland",182842.31
"53603",2019-12-04,"Switzerland",185932.82
"53604",2019-12-05,"Switzerland",183014.64
"53605",2019-12-06,"Switzerland",180715.98
"53606",2019-12-07,"Switzerland",155566.24
"53607",2019-12-08,"Switzerland",159152.98
"53608",2019-12-09,"Switzerland",181431.8
"53609",2019-12-10,"Switzerland",179881.3
"53610",2019-12-11,"Switzerland",187038.43
"53611",2019-12-12,"Switzerland",183903.66
"53612",2019-12-13,"Switzerland",181663.79
"53613",2019-12-14,"Switzerland",160604.24
"53614",2019-12-15,"Switzerland",155310.55
"53615",2019-12-16,"Switzerland",174360.51
"53616",2019-12-17,"Switzerland",174723.61
"53617",2019-12-18,"Switzerland",177264.8
"53618",2019-12-19,"Switzerland",175415.76
"53619",2019-12-20,"Switzerland",170737.87
"53620",2019-12-21,"Switzerland",156380.51
"53621",2019-12-22,"Switzerland",151932.81
"53622",2019-12-23,"Switzerland",163192.3
"53623",2019-12-24,"Switzerland",161332.48
"53624",2019-12-25,"Switzerland",153766.45
"53625",2019-12-26,"Switzerland",151733.17
"53626",2019-12-27,"Switzerland",158899.36
"53627",2019-12-28,"Switzerland",156023.87
"53628",2019-12-29,"Switzerland",159523.38
"53629",2019-12-30,"Switzerland",171050.72
"53630",2019-12-31,"Switzerland",162495.35
"53631",2020-01-01,"Switzerland",172590.85
"53632",2020-01-02,"Switzerland",173830.71
"53633",2020-01-03,"Switzerland",178326.07
"53634",2020-01-04,"Switzerland",171631.23
"53635",2020-01-05,"Switzerland",172559.94
"53636",2020-01-06,"Switzerland",196874.48
"53637",2020-01-07,"Switzerland",196913.41
"53638",2020-01-08,"Switzerland",195865.82
"53639",2020-01-09,"Switzerland",190981.71
"53640",2020-01-10,"Switzerland",189575.44
"53641",2020-01-11,"Switzerland",174529.21
"53642",2020-01-12,"Switzerland",176907.03
"53643",2020-01-13,"Switzerland",198934.67
"53644",2020-01-14,"Switzerland",197007.24
"53645",2020-01-15,"Switzerland",194104.38
"53646",2020-01-16,"Switzerland",192746.78
"53647",2020-01-17,"Switzerland",197003.23
"53648",2020-01-18,"Switzerland",175672.08
"53649",2020-01-19,"Switzerland",181049.43
"53650",2020-01-20,"Switzerland",208782.44
"53651",2020-01-21,"Switzerland",210960.98
"53652",2020-01-22,"Switzerland",207297.13
"53653",2020-01-23,"Switzerland",214490.51
"53654",2020-01-24,"Switzerland",206890.67
"53655",2020-01-25,"Switzerland",180965.1
"53656",2020-01-26,"Switzerland",180367.74
"53657",2020-01-27,"Switzerland",202072.76
"53658",2020-01-28,"Switzerland",203717.46
"53659",2020-01-29,"Switzerland",201789.05
"53660",2020-01-30,"Switzerland",202077.77
"53661",2020-01-31,"Switzerland",192885.97
"53662",2020-02-01,"Switzerland",172497.67
"53663",2020-02-02,"Switzerland",174906.1
"53664",2020-02-03,"Switzerland",196598.38
"53665",2020-02-04,"Switzerland",203835.69
"53666",2020-02-05,"Switzerland",206559.31
"53667",2020-02-06,"Switzerland",208057.87
"53668",2020-02-07,"Switzerland",198040.79
"53669",2020-02-08,"Switzerland",175309.9
"53670",2020-02-09,"Switzerland",169212.14
"53671",2020-02-10,"Switzerland",190325.59
"53672",2020-02-11,"Switzerland",197730.12
"53673",2020-02-12,"Switzerland",196016.7
"53674",2020-02-13,"Switzerland",195976.47
"53675",2020-02-14,"Switzerland",192882.28
"53676",2020-02-15,"Switzerland",172148.27
"53677",2020-02-16,"Switzerland",163056.03
"53678",2020-02-17,"Switzerland",188013.38
"53679",2020-02-18,"Switzerland",189893.43
"53680",2020-02-19,"Switzerland",195604.97
"53681",2020-02-20,"Switzerland",190909.86
"53682",2020-02-21,"Switzerland",186675.84
"53683",2020-02-22,"Switzerland",172052.97
"53684",2020-02-23,"Switzerland",168432.68
"53685",2020-02-24,"Switzerland",180365.27
"53686",2020-02-25,"Switzerland",188116.21
"53687",2020-02-26,"Switzerland",199882.51
"53688",2020-02-27,"Switzerland",204399.93
"53689",2020-02-28,"Switzerland",195160.38
"53690",2020-02-29,"Switzerland",168880.96
"53691",2020-03-01,"Switzerland",177862.81
"53692",2020-03-02,"Switzerland",197021.16
"53693",2020-03-03,"Switzerland",195728.59
"53694",2020-03-04,"Switzerland",192274.73
"53695",2020-03-05,"Switzerland",195455.9
"53696",2020-03-06,"Switzerland",197762.88
"53697",2020-03-07,"Switzerland",172356.33
"53698",2020-03-08,"Switzerland",176247.95
"53699",2020-03-09,"Switzerland",191695.65
"53700",2020-03-10,"Switzerland",199122.47
"53701",2020-03-11,"Switzerland",185788.33
"53702",2020-03-12,"Switzerland",182924.68
"53703",2020-03-13,"Switzerland",187050.16
"53704",2020-03-14,"Switzerland",169859.93
"53705",2020-03-15,"Switzerland",171668.39
"53706",2020-03-16,"Switzerland",180809.31
"53707",2020-03-17,"Switzerland",174591.53
"53708",2020-03-18,"Switzerland",168485.33
"53709",2020-03-19,"Switzerland",159481.78
"53710",2020-03-20,"Switzerland",157135.71
"53711",2020-03-21,"Switzerland",164439.02
"53712",2020-03-22,"Switzerland",164792.71
"53713",2020-03-23,"Switzerland",184963.2
"53714",2020-03-24,"Switzerland",172508.54
"53715",2020-03-25,"Switzerland",175396.55
"53716",2020-03-26,"Switzerland",173992.69
"53717",2020-03-27,"Switzerland",165083.39
"53718",2020-03-28,"Switzerland",159630.17
"53719",2020-03-29,"Switzerland",166558.83
"53720",2020-03-30,"Switzerland",174643.07
"53721",2020-03-31,"Switzerland",171336.55
"53722",2020-04-01,"Switzerland",172473.15
"53723",2020-04-02,"Switzerland",163411.79
"53724",2020-04-03,"Switzerland",159111.15
"53725",2020-04-04,"Switzerland",151422.59
"53726",2020-04-05,"Switzerland",162073.81
"53727",2020-04-06,"Switzerland",162433.56
"53728",2020-04-07,"Switzerland",152900.18
"53729",2020-04-08,"Switzerland",147238.11
"53730",2020-04-09,"Switzerland",145857.77
"53731",2020-04-10,"Switzerland",132132.58
"53732",2020-04-11,"Switzerland",137842.61
"53733",2020-04-12,"Switzerland",140013.86
"53734",2020-04-13,"Switzerland",151087.61
"53735",2020-04-14,"Switzerland",153773.13
"53736",2020-04-15,"Switzerland",158010.43
"53737",2020-04-16,"Switzerland",149846.82
"53738",2020-04-17,"Switzerland",144422.11
"53739",2020-04-18,"Switzerland",139370.27
"53740",2020-04-19,"Switzerland",152826.91
"53741",2020-04-20,"Switzerland",171055.92
"53742",2020-04-21,"Switzerland",176359.9
"53743",2020-04-22,"Switzerland",160153.84
"53744",2020-04-23,"Switzerland",149103.99
"53745",2020-04-24,"Switzerland",148749.04
"53746",2020-04-25,"Switzerland",142175.4
"53747",2020-04-26,"Switzerland",143135.91
"53748",2020-04-27,"Switzerland",151046.01
"53749",2020-04-28,"Switzerland",153018.98
"53750",2020-04-29,"Switzerland",156575.22
"53751",2020-04-30,"Switzerland",169257.8
"53752",2020-05-01,"Switzerland",174609.73
"53753",2020-05-02,"Switzerland",163766.3
"53754",2020-05-03,"Switzerland",150826.83
"53755",2020-05-04,"Switzerland",145310.27
"53756",2020-05-05,"Switzerland",156788.41
"53757",2020-05-06,"Switzerland",158751.96
"53758",2020-05-07,"Switzerland",161152.22
"53759",2020-05-08,"Switzerland",152042
"53760",2020-05-09,"Switzerland",139729.88
"53761",2020-05-10,"Switzerland",149377.32
"53762",2020-05-11,"Switzerland",171510.61
"53763",2020-05-12,"Switzerland",162518.73
"53764",2020-05-13,"Switzerland",166461.53
"53765",2020-05-14,"Switzerland",168952.93
"53766",2020-05-15,"Switzerland",167370.87
"53767",2020-05-16,"Switzerland",160090.19
"53768",2020-05-17,"Switzerland",152932.7
"53769",2020-05-18,"Switzerland",157731.95
"53770",2020-05-19,"Switzerland",156708.74
"53771",2020-05-20,"Switzerland",150670.08
"53772",2020-05-21,"Switzerland",141972.98
"53773",2020-05-22,"Switzerland",150751.57
"53774",2020-05-23,"Switzerland",168191.58
"53775",2020-05-24,"Switzerland",159356.87
"53776",2020-05-25,"Switzerland",160969.62
"53777",2020-05-26,"Switzerland",150890.42
"53778",2020-05-27,"Switzerland",151402.53
"53779",2020-05-28,"Switzerland",157494.66
"53780",2020-05-29,"Switzerland",151357.95
"53781",2020-05-30,"Switzerland",161955.37
"53782",2020-05-31,"Switzerland",161444.16
"53783",2020-06-01,"Switzerland",155370.49
"53784",2020-06-02,"Switzerland",152003.91
"53785",2020-06-03,"Switzerland",151225.51
"53786",2020-06-04,"Switzerland",161191.13
"53787",2020-06-05,"Switzerland",174492.32
"53788",2020-06-06,"Switzerland",168107.04
"53789",2020-06-07,"Switzerland",158231.35
"53790",2020-06-08,"Switzerland",162610.64
"53791",2020-06-09,"Switzerland",165223.93
"53792",2020-06-10,"Switzerland",166690.15
"53793",2020-06-11,"Switzerland",166479.62
"53794",2020-06-12,"Switzerland",165745.43
"53795",2020-06-13,"Switzerland",154804.44
"53796",2020-06-14,"Switzerland",140404.23
"53797",2020-06-15,"Switzerland",155398.3
"53798",2020-06-16,"Switzerland",152171.68
"53799",2020-06-17,"Switzerland",157685.11
"53800",2020-06-18,"Switzerland",161485.3
"53801",2020-06-19,"Switzerland",157809.66
"53802",2020-06-20,"Switzerland",148157.95
"53803",2020-06-21,"Switzerland",147669.15
"53804",2020-06-22,"Switzerland",155682.22
"53805",2020-06-23,"Switzerland",152035.54
"53806",2020-06-24,"Switzerland",156601.46
"53807",2020-06-25,"Switzerland",160460.33
"53808",2020-06-26,"Switzerland",161186.49
"53809",2020-06-27,"Switzerland",156507.18
"53810",2020-06-28,"Switzerland",149091.41
"53811",2020-06-29,"Switzerland",161497.82
"53812",2020-06-30,"Switzerland",159904.04
"53813",2020-07-01,"Switzerland",163932.89
"53814",2020-07-02,"Switzerland",161150.28
"53815",2020-07-03,"Switzerland",157215.21
"53816",2020-07-04,"Switzerland",162238.7
"53817",2020-07-05,"Switzerland",148537.07
"53818",2020-07-06,"Switzerland",164564.78
"53819",2020-07-07,"Switzerland",158498.64
"53820",2020-07-08,"Switzerland",159181.32
"53821",2020-07-09,"Switzerland",157669.49
"53822",2020-07-10,"Switzerland",156676.59
"53823",2020-07-11,"Switzerland",153862.62
"53824",2020-07-12,"Switzerland",154033.36
"53825",2020-07-13,"Switzerland",158277.78
"53826",2020-07-14,"Switzerland",154119.99
"53827",2020-07-15,"Switzerland",156821.14
"53828",2020-07-16,"Switzerland",156019.11
"53829",2020-07-17,"Switzerland",151426.58
"53830",2020-07-18,"Switzerland",144398.32
"53831",2020-07-19,"Switzerland",136548.12
"53832",2020-07-20,"Switzerland",149374.63
"53833",2020-07-21,"Switzerland",154176.96
"53834",2020-07-22,"Switzerland",155146.81
"53835",2020-07-23,"Switzerland",149858.93
"53836",2020-07-24,"Switzerland",147271.57
"53837",2020-07-25,"Switzerland",141023.15
"53838",2020-07-26,"Switzerland",136151.1
"53839",2020-07-27,"Switzerland",145410.4
"53840",2020-07-28,"Switzerland",154039.64
"53841",2020-07-29,"Switzerland",149645.06
"53842",2020-07-30,"Switzerland",150820.37
"53843",2020-07-31,"Switzerland",147989.12
"53844",2020-08-01,"Switzerland",140901.56
"53845",2020-08-02,"Switzerland",148086.45
"53846",2020-08-03,"Switzerland",155369.24
"53847",2020-08-04,"Switzerland",157219.01
"53848",2020-08-05,"Switzerland",160318.85
"53849",2020-08-06,"Switzerland",152701.61
"53850",2020-08-07,"Switzerland",149630.88
"53851",2020-08-08,"Switzerland",145029.38
"53852",2020-08-09,"Switzerland",150607.28
"53853",2020-08-10,"Switzerland",160977.13
"53854",2020-08-11,"Switzerland",160635.25
"53855",2020-08-12,"Switzerland",161933.6
"53856",2020-08-13,"Switzerland",161684.5
"53857",2020-08-14,"Switzerland",156424.1
"53858",2020-08-15,"Switzerland",146304.54
"53859",2020-08-16,"Switzerland",152889.55
"53860",2020-08-17,"Switzerland",161205.45
"53861",2020-08-18,"Switzerland",152588.09
"53862",2020-08-19,"Switzerland",153653.32
"53863",2020-08-20,"Switzerland",166255.8
"53864",2020-08-21,"Switzerland",172693.03
"53865",2020-08-22,"Switzerland",160166.76
"53866",2020-08-23,"Switzerland",152183.39
"53867",2020-08-24,"Switzerland",159484.62
"53868",2020-08-25,"Switzerland",156694.49
"53869",2020-08-26,"Switzerland",165173.38
"53870",2020-08-27,"Switzerland",158473.03
"53871",2020-08-28,"Switzerland",164559.31
"53872",2020-08-29,"Switzerland",161799.55
"53873",2020-08-30,"Switzerland",169358
"53874",2020-08-31,"Switzerland",162883.58
"53875",2020-09-01,"Switzerland",160410.58
"53876",2020-09-02,"Switzerland",160688.53
"53877",2020-09-03,"Switzerland",163480.98
"53878",2020-09-04,"Switzerland",159351.94
"53879",2020-09-05,"Switzerland",148928.81
"53880",2020-09-06,"Switzerland",153885.1
"53881",2020-09-07,"Switzerland",164719.44
"53882",2020-09-08,"Switzerland",162532.49
"53883",2020-09-09,"Switzerland",159836.42
"53884",2020-09-10,"Switzerland",158427.11
"53885",2020-09-11,"Switzerland",158863.08
"53886",2020-09-12,"Switzerland",151491.43
"53887",2020-09-13,"Switzerland",145314.89
"53888",2020-09-14,"Switzerland",162058.77
"53889",2020-09-15,"Switzerland",160969.35
"53890",2020-09-16,"Switzerland",160472.38
"53891",2020-09-17,"Switzerland",166470.77
"53892",2020-09-18,"Switzerland",166073.4
"53893",2020-09-19,"Switzerland",156073.35
"53894",2020-09-20,"Switzerland",148678.12
"53895",2020-09-21,"Switzerland",159502.21
"53896",2020-09-22,"Switzerland",157539.84
"53897",2020-09-23,"Switzerland",162030.36
"53898",2020-09-24,"Switzerland",168304.92
"53899",2020-09-25,"Switzerland",176630.21
"53900",2020-09-26,"Switzerland",172371.71
"53901",2020-09-27,"Switzerland",161988.84
"53902",2020-09-28,"Switzerland",169903.72
"53903",2020-09-29,"Switzerland",172735.18
"53904",2020-09-30,"Switzerland",166036.06
"53905",2020-10-01,"Switzerland",176414.86
"53906",2020-10-02,"Switzerland",176302.1
"53907",2020-10-03,"Switzerland",175132.49
"53908",2020-10-04,"Switzerland",173225.15
"53909",2020-10-05,"Switzerland",185164.72
"53910",2020-10-06,"Switzerland",184219.03
"53911",2020-10-07,"Switzerland",180614.68
"53912",2020-10-08,"Switzerland",173667.23
"53913",2020-10-09,"Switzerland",164060.98
"53914",2020-10-10,"Switzerland",160462.53
"53915",2020-10-11,"Switzerland",160246.32
"53916",2020-10-12,"Switzerland",179810.95
"53917",2020-10-13,"Switzerland",181620.35
"53918",2020-10-14,"Switzerland",179588.31
"53919",2020-10-15,"Switzerland",186935.76
"53920",2020-10-16,"Switzerland",182560.96
"53921",2020-10-17,"Switzerland",159220.67
"53922",2020-10-18,"Switzerland",159033.54
"53923",2020-10-19,"Switzerland",183565.2
"53924",2020-10-20,"Switzerland",181363.34
"53925",2020-10-21,"Switzerland",179644.58
"53926",2020-10-22,"Switzerland",177542.05
"53927",2020-10-23,"Switzerland",178623.04
"53928",2020-10-24,"Switzerland",179957.27
"53929",2020-10-25,"Switzerland",164391.11
"53930",2020-10-26,"Switzerland",192079.7
"53931",2020-10-27,"Switzerland",183667.23
"53932",2020-10-28,"Switzerland",182934.72
"53933",2020-10-29,"Switzerland",185675.08
"53934",2020-10-30,"Switzerland",178083.73
"53935",2020-10-31,"Switzerland",158173.53
"53936",2020-11-01,"Switzerland",164950.23
"53937",2020-11-02,"Switzerland",174429.58
"53938",2020-11-03,"Switzerland",179627.99
"53939",2020-11-04,"Switzerland",181266.18
"53940",2020-11-05,"Switzerland",181397.03
"53941",2020-11-06,"Switzerland",176981.17
"53942",2020-11-07,"Switzerland",162065.83
"53943",2020-11-08,"Switzerland",150592.65
"53944",2020-11-09,"Switzerland",176969.87
"53945",2020-11-10,"Switzerland",180241.73
"53946",2020-11-11,"Switzerland",180956.19
"53947",2020-11-12,"Switzerland",180663.44
"53948",2020-11-13,"Switzerland",179098.51
"53949",2020-11-14,"Switzerland",162736.28
"53950",2020-11-15,"Switzerland",165501.44
"53951",2020-11-16,"Switzerland",182191.9
"53952",2020-11-17,"Switzerland",184647.87
"53953",2020-11-18,"Switzerland",186062.33
"53954",2020-11-19,"Switzerland",189715.04
"53955",2020-11-20,"Switzerland",190873.58
"53956",2020-11-21,"Switzerland",180237.21
"53957",2020-11-22,"Switzerland",168576.23
"53958",2020-11-23,"Switzerland",191435.04
"53959",2020-11-24,"Switzerland",194203.35
"53960",2020-11-25,"Switzerland",200599.28
"53961",2020-11-26,"Switzerland",198501.84
"53962",2020-11-27,"Switzerland",198590.07
"53963",2020-11-28,"Switzerland",182243.47
"53964",2020-11-29,"Switzerland",178210.76
"53965",2020-11-30,"Switzerland",208349.38
"53966",2020-12-01,"Switzerland",213023.72
"53967",2020-12-02,"Switzerland",209764.22
"53968",2020-12-03,"Switzerland",207336.63
"53969",2020-12-04,"Switzerland",207734.62
"53970",2020-12-05,"Switzerland",192171.87
"53971",2020-12-06,"Switzerland",190328.64
"53972",2020-12-07,"Switzerland",206057.16
"53973",2020-12-08,"Switzerland",208566.05
"53974",2020-12-09,"Switzerland",212889.15
"53975",2020-12-10,"Switzerland",210530.93
"53976",2020-12-11,"Switzerland",210282.93
"53977",2020-12-12,"Switzerland",183213.24
"53978",2020-12-13,"Switzerland",178019.93
"53979",2020-12-14,"Switzerland",202203.96
"53980",2020-12-15,"Switzerland",202156.98
"53981",2020-12-16,"Switzerland",198320.04
"53982",2020-12-17,"Switzerland",193202.99
"53983",2020-12-18,"Switzerland",190834.02
"53984",2020-12-19,"Switzerland",175700.98
"53985",2020-12-20,"Switzerland",170314.81
"53986",2020-12-21,"Switzerland",187278.4
"53987",2020-12-22,"Switzerland",180278.66
"53988",2020-12-23,"Switzerland",175186.66
"53989",2020-12-24,"Switzerland",177502.76
"53990",2020-12-25,"Switzerland",169860.66
"53991",2020-12-26,"Switzerland",189127.62
"53992",2020-12-27,"Switzerland",189491.88
"53993",2020-12-28,"Switzerland",182072.81
"53994",2020-12-29,"Switzerland",182990.43
"53995",2020-12-30,"Switzerland",184912.69
"53996",2020-12-31,"Switzerland",188685.08
"53997",2021-01-01,"Switzerland",179053.75
"53998",2021-01-02,"Switzerland",183853.07
"53999",2021-01-03,"Switzerland",185734.96
"54000",2021-01-04,"Switzerland",198431.75
"54001",2021-01-05,"Switzerland",207277.54
"54002",2021-01-06,"Switzerland",205937.42
"54003",2021-01-07,"Switzerland",202553.09
"54004",2021-01-08,"Switzerland",203673.3
"54005",2021-01-09,"Switzerland",192326.55
"54006",2021-01-10,"Switzerland",187823.1
"54007",2021-01-11,"Switzerland",214762.28
"54008",2021-01-12,"Switzerland",215615.38
"54009",2021-01-13,"Switzerland",206690.52
"54010",2021-01-14,"Switzerland",216592.33
"54011",2021-01-15,"Switzerland",213401.74
"54012",2021-01-16,"Switzerland",196192.17
"54013",2021-01-17,"Switzerland",189062.42
"54014",2021-01-18,"Switzerland",210070.16
